timestamp,firewall_agent_cpu,firewall_agent_mem,core_cpu,core_mem,reverse_proxy_agent_cpu,reverse_proxy_agent_mem
1752230886,0.11%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752230888,0.11%,68.54MiB,0.13%,61.51MiB,0.20%,77.44MiB
1752230890,0.09%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752230892,0.11%,68.54MiB,0.14%,61.51MiB,0.20%,77.44MiB
1752230894,0.16%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752230896,0.12%,68.54MiB,0.14%,61.51MiB,0.20%,77.44MiB
1752230898,0.10%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752230900,0.13%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752230902,0.13%,68.54MiB,0.13%,61.51MiB,0.20%,77.44MiB
1752230904,0.10%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752230906,0.13%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752230908,0.17%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752230910,0.13%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752230912,0.13%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752230914,0.10%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752230916,0.10%,68.54MiB,0.13%,61.51MiB,0.20%,77.44MiB
1752230918,0.15%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752230920,0.31%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752230922,0.09%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752230924,0.10%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752230926,0.12%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752230928,0.09%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752230930,0.09%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752230932,0.11%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752230934,0.12%,68.54MiB,0.15%,61.51MiB,0.20%,77.44MiB
1752230936,0.12%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752230938,0.11%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752230940,0.11%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752230942,0.12%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752230944,0.13%,68.54MiB,0.16%,61.51MiB,0.20%,77.44MiB
1752230946,0.14%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752230948,0.11%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752230950,0.10%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752230952,0.15%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752230954,0.10%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752230956,0.10%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752230958,0.12%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752230960,0.12%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752230962,0.11%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752230964,0.09%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752230966,0.14%,68.54MiB,0.16%,61.51MiB,0.20%,77.44MiB
1752230968,0.09%,68.54MiB,0.14%,61.51MiB,0.20%,77.44MiB
1752230970,0.10%,68.54MiB,0.14%,61.51MiB,0.20%,77.44MiB
1752230972,0.10%,68.54MiB,0.15%,61.51MiB,0.20%,77.44MiB
1752230974,0.10%,68.54MiB,0.13%,61.51MiB,0.20%,77.44MiB
1752230976,0.12%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752230978,0.11%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752230980,0.09%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752230982,0.12%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752230984,0.10%,68.54MiB,0.14%,61.51MiB,0.20%,77.44MiB
1752230986,0.10%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752230988,0.11%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752230990,0.09%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752230992,0.10%,68.54MiB,0.14%,61.51MiB,0.20%,77.44MiB
1752230994,0.09%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752230996,0.10%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752230998,0.12%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231000,0.12%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752231002,0.14%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231004,0.15%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752231006,0.12%,68.54MiB,0.16%,61.51MiB,0.20%,77.44MiB
1752231008,0.10%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231010,0.14%,68.54MiB,0.14%,61.51MiB,0.20%,77.44MiB
1752231012,0.11%,68.54MiB,0.13%,61.51MiB,0.20%,77.44MiB
1752231014,0.10%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752231016,0.09%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752231018,0.10%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231021,0.09%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231023,0.10%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752231025,0.16%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752231027,0.19%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231029,0.12%,68.54MiB,0.15%,61.51MiB,0.20%,77.44MiB
1752231031,0.10%,68.54MiB,0.17%,61.51MiB,0.20%,77.44MiB
1752231033,0.11%,68.54MiB,0.14%,61.51MiB,0.20%,77.44MiB
1752231035,0.12%,68.54MiB,0.16%,61.51MiB,0.20%,77.44MiB
1752231037,0.08%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231039,0.10%,68.54MiB,0.15%,61.51MiB,0.20%,77.44MiB
1752231041,0.10%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752231043,0.13%,68.54MiB,0.13%,61.51MiB,0.20%,77.44MiB
1752231045,0.09%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752231047,0.09%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752231049,0.12%,68.54MiB,0.14%,61.51MiB,0.20%,77.44MiB
1752231051,0.12%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752231053,0.09%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752231055,0.10%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231057,0.16%,68.54MiB,0.15%,61.51MiB,0.20%,77.44MiB
1752231059,0.11%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231061,0.10%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231063,0.18%,68.54MiB,0.16%,61.51MiB,0.20%,77.44MiB
1752231065,0.08%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752231067,0.12%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231069,0.08%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231071,0.11%,68.54MiB,0.13%,61.51MiB,0.20%,77.44MiB
1752231073,0.11%,68.54MiB,0.14%,61.51MiB,0.20%,77.44MiB
1752231075,0.12%,68.54MiB,0.15%,61.51MiB,0.20%,77.44MiB
1752231077,0.08%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752231079,0.09%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752231081,0.09%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752231083,0.11%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752231085,0.12%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752231087,0.09%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752231089,0.16%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231091,0.10%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752231093,0.10%,68.54MiB,0.13%,61.51MiB,0.20%,77.44MiB
1752231095,0.09%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752231097,0.11%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231099,0.14%,68.54MiB,0.13%,61.51MiB,0.20%,77.44MiB
1752231101,0.13%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231103,0.12%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231105,0.09%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231107,0.09%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231109,0.13%,68.54MiB,0.13%,61.51MiB,0.20%,77.44MiB
1752231111,0.09%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231113,0.10%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231115,0.10%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752231117,0.11%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231119,0.09%,68.54MiB,0.08%,61.51MiB,0.20%,77.44MiB
1752231121,0.14%,68.54MiB,0.13%,61.51MiB,0.20%,77.44MiB
1752231123,0.09%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752231125,0.09%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231127,0.24%,68.54MiB,0.15%,61.51MiB,0.20%,77.44MiB
1752231129,0.10%,68.54MiB,0.08%,61.51MiB,0.20%,77.44MiB
1752231131,0.14%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231133,0.16%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231135,0.12%,68.54MiB,0.08%,61.51MiB,0.20%,77.44MiB
1752231137,0.09%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231139,0.09%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231141,0.12%,68.54MiB,0.17%,61.51MiB,0.20%,77.44MiB
1752231143,0.13%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231145,0.10%,68.54MiB,0.08%,61.51MiB,0.20%,77.44MiB
1752231147,0.12%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231149,0.11%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231151,0.19%,68.54MiB,0.16%,61.51MiB,0.20%,77.44MiB
1752231153,0.16%,68.54MiB,0.17%,61.51MiB,0.20%,77.44MiB
1752231155,0.09%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231157,0.09%,68.54MiB,0.08%,61.51MiB,0.20%,77.44MiB
1752231159,0.11%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231161,0.10%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752231163,0.12%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752231165,0.11%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752231167,0.12%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231169,0.09%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231171,0.10%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231173,0.09%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231175,0.09%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231177,0.11%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231179,0.10%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752231181,0.09%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231183,0.10%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231185,0.08%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231187,0.12%,68.54MiB,0.12%,61.51MiB,0.20%,77.44MiB
1752231189,0.08%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231191,0.12%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752231194,0.10%,68.54MiB,0.08%,61.51MiB,0.20%,77.44MiB
1752231196,0.11%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752231198,0.11%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752231200,0.11%,68.54MiB,0.10%,61.51MiB,0.20%,77.44MiB
1752231202,0.12%,68.54MiB,0.11%,61.51MiB,0.20%,77.44MiB
1752231204,0.09%,68.54MiB,0.08%,61.51MiB,0.20%,77.44MiB
1752231206,0.10%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231208,0.15%,68.54MiB,0.12%,61.51MiB,0.10%,77.44MiB
1752231210,0.08%,68.54MiB,0.09%,61.51MiB,0.20%,77.44MiB
1752231212,0.09%,68.54MiB,0.08%,61.51MiB,0.10%,77.44MiB
1752231214,0.10%,68.54MiB,0.08%,61.51MiB,0.10%,77.44MiB
1752231216,0.09%,68.54MiB,0.08%,61.51MiB,0.10%,77.44MiB
1752231218,0.09%,68.54MiB,0.08%,61.51MiB,0.10%,77.44MiB
1752231220,0.11%,68.54MiB,0.08%,61.51MiB,0.10%,77.44MiB
1752231222,0.10%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231224,0.12%,68.54MiB,0.11%,61.51MiB,0.10%,77.44MiB
1752231226,0.13%,68.54MiB,0.07%,61.51MiB,0.10%,77.44MiB
1752231228,0.10%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231230,0.13%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231232,0.08%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231234,0.15%,68.54MiB,0.13%,61.51MiB,0.10%,77.44MiB
1752231236,0.10%,68.54MiB,0.11%,61.51MiB,0.10%,77.44MiB
1752231238,0.11%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231240,0.10%,68.54MiB,0.08%,61.51MiB,0.10%,77.44MiB
1752231242,0.11%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231244,0.14%,68.54MiB,0.11%,61.51MiB,0.10%,77.44MiB
1752231246,0.13%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231248,0.14%,68.54MiB,0.12%,61.51MiB,0.10%,77.44MiB
1752231250,0.10%,68.54MiB,0.09%,61.51MiB,0.10%,77.44MiB
1752231252,0.08%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231254,0.17%,68.54MiB,0.16%,61.51MiB,0.10%,77.44MiB
1752231256,0.12%,68.54MiB,0.11%,61.51MiB,0.10%,77.44MiB
1752231258,0.11%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231260,0.09%,68.54MiB,0.08%,61.51MiB,0.10%,77.44MiB
1752231262,0.14%,68.54MiB,0.13%,61.51MiB,0.10%,77.44MiB
1752231264,0.08%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231266,0.11%,68.54MiB,0.09%,61.51MiB,0.10%,77.44MiB
1752231268,0.13%,68.54MiB,0.12%,61.51MiB,0.10%,77.44MiB
1752231270,0.10%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231272,0.11%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231274,0.10%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231276,0.16%,68.54MiB,0.17%,61.51MiB,0.10%,77.44MiB
1752231278,0.10%,68.54MiB,0.09%,61.51MiB,0.10%,77.44MiB
1752231280,0.11%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231282,0.10%,68.54MiB,0.07%,61.51MiB,0.10%,77.44MiB
1752231284,0.15%,68.54MiB,0.12%,61.51MiB,0.10%,77.44MiB
1752231286,0.11%,68.54MiB,0.08%,61.51MiB,0.10%,77.44MiB
1752231288,0.13%,68.54MiB,0.09%,61.51MiB,0.10%,77.44MiB
1752231290,0.10%,68.54MiB,0.09%,61.51MiB,0.10%,77.44MiB
1752231292,0.13%,68.54MiB,0.09%,61.51MiB,0.10%,77.44MiB
1752231294,0.12%,68.54MiB,0.07%,61.51MiB,0.10%,77.44MiB
1752231296,0.11%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231298,0.10%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231300,0.11%,68.54MiB,0.08%,61.51MiB,0.10%,77.44MiB
1752231302,0.13%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231304,0.11%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231306,0.08%,68.54MiB,0.12%,61.51MiB,0.10%,77.44MiB
1752231308,0.08%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231310,0.10%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231312,0.11%,68.54MiB,0.11%,61.51MiB,0.10%,77.44MiB
1752231314,0.08%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231316,0.08%,68.54MiB,0.11%,61.51MiB,0.10%,77.44MiB
1752231318,0.10%,68.54MiB,0.08%,61.51MiB,0.10%,77.44MiB
1752231320,0.09%,68.54MiB,0.09%,61.51MiB,0.10%,77.44MiB
1752231322,0.13%,68.54MiB,0.08%,61.51MiB,0.10%,77.44MiB
1752231324,0.10%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231326,0.09%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231328,0.10%,68.54MiB,0.11%,61.51MiB,0.10%,77.44MiB
1752231330,0.09%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231332,0.08%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231334,0.12%,68.54MiB,0.11%,61.51MiB,0.10%,77.44MiB
1752231336,0.10%,68.54MiB,0.09%,61.51MiB,0.10%,77.44MiB
1752231338,0.09%,68.54MiB,0.11%,61.51MiB,0.10%,77.44MiB
1752231340,0.08%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231342,0.13%,68.54MiB,0.11%,61.51MiB,0.10%,77.44MiB
1752231344,0.08%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231346,0.08%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231348,0.13%,68.54MiB,0.11%,61.51MiB,0.10%,77.44MiB
1752231350,0.11%,68.54MiB,0.08%,61.51MiB,0.10%,77.44MiB
1752231352,0.10%,68.54MiB,0.08%,61.51MiB,0.10%,77.44MiB
1752231354,0.11%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231356,0.09%,68.54MiB,0.09%,61.51MiB,0.10%,77.44MiB
1752231358,0.12%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231360,0.10%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231362,0.10%,68.54MiB,0.09%,61.51MiB,0.10%,77.44MiB
1752231364,0.09%,68.54MiB,0.09%,61.51MiB,0.10%,77.44MiB
1752231366,0.09%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231369,0.11%,68.54MiB,0.09%,61.51MiB,0.10%,77.44MiB
1752231371,0.10%,68.54MiB,0.09%,61.51MiB,0.10%,77.44MiB
1752231373,0.09%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231375,0.11%,68.54MiB,0.12%,61.51MiB,0.10%,77.44MiB
1752231377,0.08%,68.54MiB,0.11%,61.51MiB,0.10%,77.44MiB
1752231379,0.10%,68.54MiB,0.12%,61.51MiB,0.10%,77.44MiB
1752231381,0.10%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231383,0.12%,68.54MiB,0.13%,61.51MiB,0.10%,77.44MiB
1752231385,0.09%,68.54MiB,0.09%,61.51MiB,0.10%,77.44MiB
1752231387,0.10%,68.54MiB,0.09%,61.51MiB,0.10%,77.44MiB
1752231389,0.15%,68.54MiB,0.15%,61.51MiB,0.10%,77.44MiB
1752231391,0.11%,68.54MiB,0.08%,61.51MiB,0.10%,77.44MiB
1752231393,0.11%,68.54MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231395,12.74%,87.13MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231397,11.50%,88.92MiB,0.11%,61.51MiB,0.10%,77.44MiB
1752231399,0.15%,89.26MiB,0.11%,61.51MiB,0.10%,77.44MiB
1752231401,7.20%,89.45MiB,0.13%,61.51MiB,0.10%,77.44MiB
1752231403,7.10%,89.47MiB,0.16%,61.51MiB,0.10%,77.44MiB
1752231405,0.64%,89.51MiB,0.11%,61.51MiB,0.10%,77.44MiB
1752231407,4.04%,89.62MiB,0.13%,61.51MiB,0.10%,77.44MiB
1752231409,10.47%,89.94MiB,0.13%,61.51MiB,0.10%,77.44MiB
1752231411,0.70%,89.71MiB,0.10%,61.51MiB,0.10%,77.44MiB
1752231413,1.91%,89.7MiB,0.14%,61.51MiB,0.10%,77.44MiB
1752231415,5.62%,89.56MiB,0.12%,61.51MiB,0.10%,77.44MiB
1752231417,2.33%,89.49MiB,0.13%,61.51MiB,0.10%,77.44MiB
1752231419,1.09%,89.39MiB,0.14%,61.51MiB,0.10%,77.44MiB
1752231421,5.50%,89.28MiB,0.12%,61.51MiB,0.10%,77.44MiB
1752231423,2.14%,89.22MiB,0.13%,61.51MiB,0.10%,77.44MiB
1752231425,21.20%,79.22MiB,3.28%,63.73MiB,0.10%,79.69MiB
1752231427,0.10%,79.22MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231429,0.13%,79.22MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231431,0.16%,79.21MiB,0.11%,63.73MiB,0.10%,79.69MiB
1752231433,0.11%,79.21MiB,0.08%,63.73MiB,0.10%,79.69MiB
1752231435,0.16%,79.21MiB,0.13%,63.73MiB,0.10%,79.69MiB
1752231437,0.14%,79.21MiB,0.13%,63.73MiB,0.10%,79.69MiB
1752231439,0.09%,79.21MiB,0.10%,63.73MiB,0.10%,79.69MiB
1752231441,0.09%,79.21MiB,0.13%,63.73MiB,0.10%,79.69MiB
1752231443,0.11%,79.21MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231445,0.10%,79.21MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231447,0.12%,79.21MiB,0.10%,63.73MiB,0.10%,79.69MiB
1752231449,0.09%,79.21MiB,0.11%,63.73MiB,0.10%,79.69MiB
1752231451,0.11%,79.21MiB,0.14%,63.73MiB,0.10%,79.69MiB
1752231453,0.18%,79.21MiB,0.21%,63.73MiB,0.10%,79.69MiB
1752231455,0.22%,79.21MiB,0.17%,63.73MiB,0.10%,79.69MiB
1752231457,0.10%,79.21MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231459,0.11%,79.21MiB,0.11%,63.73MiB,0.10%,79.69MiB
1752231461,0.09%,79.21MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231463,0.10%,79.2MiB,0.11%,63.73MiB,0.10%,79.69MiB
1752231465,0.09%,79.2MiB,0.10%,63.73MiB,0.10%,79.69MiB
1752231467,0.09%,79.18MiB,0.10%,63.73MiB,0.10%,79.69MiB
1752231469,0.10%,79.18MiB,0.08%,63.73MiB,0.10%,79.69MiB
1752231471,0.12%,79.16MiB,0.08%,63.73MiB,0.10%,79.69MiB
1752231473,0.18%,79.16MiB,0.18%,63.73MiB,0.10%,79.69MiB
1752231475,0.11%,79.15MiB,0.11%,63.73MiB,0.10%,79.69MiB
1752231477,0.12%,79.15MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231479,0.12%,79.13MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231481,0.12%,79.13MiB,0.08%,63.73MiB,0.10%,79.69MiB
1752231483,0.15%,79.12MiB,0.11%,63.73MiB,0.10%,79.69MiB
1752231485,0.11%,79.12MiB,0.11%,63.73MiB,0.10%,79.69MiB
1752231487,0.14%,79.11MiB,0.12%,63.73MiB,0.10%,79.69MiB
1752231489,0.13%,79.11MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231491,0.17%,79.11MiB,0.16%,63.73MiB,0.10%,79.69MiB
1752231493,0.16%,79.11MiB,0.13%,63.73MiB,0.10%,79.69MiB
1752231495,0.13%,79.11MiB,0.10%,63.73MiB,0.10%,79.69MiB
1752231497,0.11%,79.11MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231499,0.16%,79.11MiB,0.14%,63.73MiB,0.10%,79.69MiB
1752231501,0.10%,79.11MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231503,0.12%,79.11MiB,0.08%,63.73MiB,0.10%,79.69MiB
1752231505,0.11%,79.11MiB,0.11%,63.73MiB,0.10%,79.69MiB
1752231507,0.09%,79.11MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231509,0.12%,79.11MiB,0.12%,63.73MiB,0.10%,79.69MiB
1752231511,0.11%,79.11MiB,0.10%,63.73MiB,0.10%,79.69MiB
1752231513,0.09%,79.11MiB,0.10%,63.73MiB,0.10%,79.69MiB
1752231515,0.11%,79.11MiB,0.10%,63.73MiB,0.10%,79.69MiB
1752231517,0.14%,79.11MiB,0.16%,63.73MiB,0.10%,79.69MiB
1752231519,0.12%,79.11MiB,0.13%,63.73MiB,0.10%,79.69MiB
1752231521,0.10%,79.11MiB,0.10%,63.73MiB,0.10%,79.69MiB
1752231523,0.10%,79.11MiB,0.11%,63.73MiB,0.10%,79.69MiB
1752231525,0.09%,79.11MiB,0.10%,63.73MiB,0.10%,79.69MiB
1752231527,0.09%,79.11MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231529,0.09%,79.11MiB,0.10%,63.73MiB,0.10%,79.69MiB
1752231531,0.14%,79.11MiB,0.15%,63.73MiB,0.10%,79.69MiB
1752231533,0.10%,79.11MiB,0.10%,63.73MiB,0.10%,79.69MiB
1752231535,0.09%,79.11MiB,0.10%,63.73MiB,0.10%,79.69MiB
1752231537,0.10%,79.11MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231539,0.11%,79.11MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231542,0.10%,79.11MiB,0.10%,63.73MiB,0.10%,79.69MiB
1752231544,0.08%,79.11MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231546,0.10%,79.11MiB,0.08%,63.73MiB,0.10%,79.69MiB
1752231548,0.10%,79.11MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231550,0.12%,79.11MiB,0.10%,63.73MiB,0.10%,79.69MiB
1752231552,0.10%,79.11MiB,0.11%,63.73MiB,0.10%,79.69MiB
1752231554,0.12%,79.11MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231556,0.09%,79.11MiB,0.08%,63.73MiB,0.10%,79.69MiB
1752231558,0.12%,79.11MiB,0.09%,63.73MiB,0.10%,79.69MiB
1752231560,0.13%,79.11MiB,0.12%,63.73MiB,0.10%,79.69MiB
1752231562,0.12%,79.11MiB,0.12%,63.73MiB,0.10%,79.69MiB
1752231564,0.08%,79.11MiB,0.10%,63.73MiB,0.10%,79.69MiB
1752231566,0.11%,79.11MiB,0.13%,63.73MiB,0.10%,79.69MiB
